time,Phisaved,Thetasaved,Psisaved
6.27, 0.171146, 0.415231, 0.26755
6.28, 0.171051, 0.417862, 0.269149
6.29, 0.167509, 0.420289, 0.267732
6.3, 0.166683, 0.422428, 0.267962
6.31, 0.169979, 0.421557, 0.26955
6.32, 0.172448, 0.420587, 0.270587
6.33, 0.172935, 0.419724, 0.271619
6.34, 0.17278, 0.420072, 0.269367
6.35, 0.173047, 0.420793, 0.267945
6.36, 0.173305, 0.421674, 0.268992
6.37, 0.172424, 0.423589, 0.269765
6.38, 0.173732, 0.422155, 0.271896
6.39, 0.174868, 0.423016, 0.274392
6.4, 0.172725, 0.425094, 0.273962
6.41, 0.175036, 0.423937, 0.273524
6.42, 0.176641, 0.425177, 0.274008
6.43, 0.176579, 0.426591, 0.272027
6.44, 0.174037, 0.426012, 0.275066
6.45, 0.173563, 0.425749, 0.276363
6.46, 0.172688, 0.426994, 0.277111
6.47, 0.173014, 0.428075, 0.27448
6.48, 0.172683, 0.426938, 0.276049
6.49, 0.172555, 0.426023, 0.277341
6.5, 0.174193, 0.424896, 0.277806
6.51, 0.174857, 0.423725, 0.275807
6.52, 0.172915, 0.42577, 0.27492
6.53, 0.174047, 0.426641, 0.275309
6.54, 0.175716, 0.427034, 0.274874
6.55, 0.177482, 0.426538, 0.275624
6.56, 0.176074, 0.425378, 0.275549
6.57, 0.176037, 0.427128, 0.276853
6.58, 0.175997, 0.427859, 0.277602
6.59, 0.177959, 0.427703, 0.276156
6.6, 0.175667, 0.427388, 0.275259
6.61, 0.174215, 0.425424, 0.272993
6.62, 0.172887, 0.427737, 0.27312
6.63, 0.175927, 0.42667, 0.275246
6.64, 0.173985, 0.427676, 0.27655
6.65, 0.173931, 0.428345, 0.274563
6.66, 0.172974, 0.427907, 0.273857
6.67, 0.173237, 0.428495, 0.275711
6.68, 0.170473, 0.42864, 0.276462
6.69, 0.167443, 0.426942, 0.275746
6.7, 0.169357, 0.426826, 0.277591
6.71, 0.17055, 0.427732, 0.276695
6.72, 0.1697, 0.428432, 0.275985
6.73, 0.171802, 0.427471, 0.276734
6.74, 0.173693, 0.427073, 0.277481
6.75, 0.175634, 0.42893, 0.27659
6.76, 0.172028, 0.429691, 0.277616
6.77, 0.171726, 0.429698, 0.278363
6.78, 0.171874, 0.430188, 0.277922
6.79, 0.173494, 0.429371, 0.279214
6.8, 0.174637, 0.430402, 0.281327
6.81, 0.174692, 0.429411, 0.283428
6.82, 0.177765, 0.427867, 0.284974
6.83, 0.175773, 0.428729, 0.284604
6.84, 0.173734, 0.431571, 0.284974
6.85, 0.17351, 0.432191, 0.283782
6.86, 0.175142, 0.431927, 0.282317
6.87, 0.175179, 0.430279, 0.282224
6.88, 0.173221, 0.430049, 0.281861
6.89, 0.173832, 0.432102, 0.280959
6.9, 0.172715, 0.432136, 0.281696
6.91, 0.171934, 0.431332, 0.280969
6.92, 0.172511, 0.4308, 0.280246
6.93, 0.174475, 0.43241, 0.281537
6.94, 0.175937, 0.434208, 0.282278
6.95, 0.176987, 0.434035, 0.282373
6.96, 0.173584, 0.432741, 0.283926
6.97, 0.173205, 0.434133, 0.284386
6.98, 0.173573, 0.433311, 0.2842
6.99, 0.173657, 0.432627, 0.283283
7, 0.175337, 0.43256, 0.284014
7.01, 0.177761, 0.431021, 0.281728
7.02, 0.176746, 0.431987, 0.280825
7.03, 0.177432, 0.433758, 0.281296
7.04, 0.175423, 0.433985, 0.284316
7.05, 0.174323, 0.43239, 0.28586
7.06, 0.177139, 0.430309, 0.285393
7.07, 0.177704, 0.430329, 0.283563
7.08, 0.177719, 0.431087, 0.285665
7.09, 0.179393, 0.433407, 0.287218
7.1, 0.178073, 0.435694, 0.286756
7.11, 0.179227, 0.435413, 0.288025
7.12, 0.175687, 0.434514, 0.289926
7.13, 0.174625, 0.436178, 0.290094
7.14, 0.176922, 0.43473, 0.288336
7.15, 0.176585, 0.4364, 0.286321
7.16, 0.176303, 0.438311, 0.288145
7.17, 0.176718, 0.440043, 0.288778
7.18, 0.177288, 0.438882, 0.288668
7.19, 0.178455, 0.44019, 0.287928
7.2, 0.176814, 0.440102, 0.288371
7.21, 0.177162, 0.440591, 0.287453
7.22, 0.179656, 0.441866, 0.285988
7.23, 0.176887, 0.44167, 0.286714
7.24, 0.175588, 0.440003, 0.287707
7.25, 0.17739, 0.441853, 0.287794
7.26, 0.176958, 0.442211, 0.286873
7.27, 0.178449, 0.442577, 0.288693
7.28, 0.180918, 0.441859, 0.290229
7.29, 0.179038, 0.443131, 0.292315
7.3, 0.17663, 0.442753, 0.294936
7.31, 0.176936, 0.443123, 0.295999
7.32, 0.17539, 0.445481, 0.295058
7.33, 0.174153, 0.445726, 0.294297
7.34, 0.17639, 0.448109, 0.293543
7.35, 0.177493, 0.445234, 0.293417
7.36, 0.179132, 0.444505, 0.296125
7.37, 0.179225, 0.444132, 0.296817
7.38, 0.182098, 0.441834, 0.296682
7.39, 0.181787, 0.439552, 0.297094
7.4, 0.18077, 0.439951, 0.295595
7.41, 0.182707, 0.441304, 0.296844
7.42, 0.182369, 0.44377, 0.29727
7.43, 0.180572, 0.444797, 0.297964
7.44, 0.17949, 0.443573, 0.298376
7.45, 0.178322, 0.443924, 0.298791
7.46, 0.179087, 0.44393, 0.298291
7.47, 0.179403, 0.444993, 0.296791
7.48, 0.17954, 0.443994, 0.295656
7.49, 0.179566, 0.442076, 0.294522
7.5, 0.178873, 0.441506, 0.296317
7.51, 0.175807, 0.441053, 0.296372
7.52, 0.172468, 0.440449, 0.296243
7.53, 0.174978, 0.441291, 0.295298
7.54, 0.176744, 0.442667, 0.294358
7.55, 0.17652, 0.442769, 0.297614
7.56, 0.176162, 0.443594, 0.296665
7.57, 0.175007, 0.44504, 0.297364
7.58, 0.175908, 0.444562, 0.298877
7.59, 0.178059, 0.444777, 0.296188
7.6, 0.178086, 0.442562, 0.296057
7.61, 0.177231, 0.44209, 0.298487
7.62, 0.177509, 0.44411, 0.298362
7.63, 0.177457, 0.444087, 0.298231
7.64, 0.175811, 0.444515, 0.297462
7.65, 0.174864, 0.443503, 0.295142
7.66, 0.174564, 0.443707, 0.293926
7.67, 0.173801, 0.44409, 0.294083
7.68, 0.172127, 0.44233, 0.297611
7.69, 0.170304, 0.442638, 0.299946
7.7, 0.171625, 0.440689, 0.302359
7.71, 0.170942, 0.440265, 0.300571
7.72, 0.172546, 0.442397, 0.299343
7.73, 0.172612, 0.444671, 0.298123
7.74, 0.173066, 0.445769, 0.299092
7.75, 0.171202, 0.445563, 0.300055
7.76, 0.170067, 0.446313, 0.297457
7.77, 0.172481, 0.446136, 0.299244
7.78, 0.172619, 0.447308, 0.298019
7.79, 0.172669, 0.44693, 0.298436
7.8, 0.17135, 0.446453, 0.298852
7.81, 0.173314, 0.443969, 0.295977
7.82, 0.174286, 0.443063, 0.296581
7.83, 0.17559, 0.444871, 0.299567
7.84, 0.175936, 0.445977, 0.29834
7.85, 0.176138, 0.445133, 0.297386
7.86, 0.176115, 0.446911, 0.296899
7.87, 0.175151, 0.446264, 0.296133
7.88, 0.17576, 0.444976, 0.300204
7.89, 0.178879, 0.444439, 0.298698
7.9, 0.181727, 0.445005, 0.295192
7.91, 0.18051, 0.445902, 0.295899
7.92, 0.182695, 0.447986, 0.296059
7.93, 0.183183, 0.44905, 0.29585
7.94, 0.182123, 0.448632, 0.29874
7.95, 0.182346, 0.448922, 0.3008
7.96, 0.180345, 0.448441, 0.300844
7.97, 0.179371, 0.449951, 0.300622
7.98, 0.179321, 0.450285, 0.301583
7.99, 0.179899, 0.451469, 0.301995
8, 0.1792, 0.449599, 0.302944
8.01, 0.178911, 0.449209, 0.302525
8.02, 0.181167, 0.450262, 0.301568
8.03, 0.1814, 0.451695, 0.300797
8.04, 0.179595, 0.456073, 0.303137
8.05, 0.176909, 0.456384, 0.305459
8.06, 0.17578, 0.455503, 0.306128
8.07, 0.175792, 0.454369, 0.307613
8.08, 0.175929, 0.45322, 0.307728
8.09, 0.173782, 0.454321, 0.308667
8.1, 0.177713, 0.454124, 0.308779
8.11, 0.180135, 0.45458, 0.307797
8.12, 0.180055, 0.456494, 0.307552
8.13, 0.179356, 0.454992, 0.308486
8.14, 0.179102, 0.453772, 0.308869
8.15, 0.176569, 0.4543, 0.308344
8.16, 0.178304, 0.456491, 0.309834
8.17, 0.180388, 0.45776, 0.309035
8.18, 0.18146, 0.458937, 0.310245
8.19, 0.181871, 0.458491, 0.312544
8.2, 0.182895, 0.459097, 0.311552
8.21, 0.182454, 0.459161, 0.311565
8.22, 0.182111, 0.4581, 0.311303
8.23, 0.183007, 0.456581, 0.312774
8.24, 0.182176, 0.457739, 0.312332
8.25, 0.182931, 0.458254, 0.312163
8.26, 0.185346, 0.45906, 0.312267
8.27, 0.183778, 0.458213, 0.314101
8.28, 0.18571, 0.457984, 0.312282
8.29, 0.184789, 0.457001, 0.312929
8.3, 0.186331, 0.460102, 0.312673
8.31, 0.18745, 0.46143, 0.312962
8.32, 0.186993, 0.462309, 0.3127
8.33, 0.183887, 0.461689, 0.312162
8.34, 0.184923, 0.458975, 0.313626
8.35, 0.18568, 0.455276, 0.314808
8.36, 0.185716, 0.456242, 0.316276
8.37, 0.1845, 0.456306, 0.318922
8.38, 0.184067, 0.457892, 0.319558
8.39, 0.184414, 0.45976, 0.319369
8.4, 0.183275, 0.459173, 0.319722
8.41, 0.183921, 0.459039, 0.318889
8.42, 0.183272, 0.457628, 0.318419
8.43, 0.184368, 0.456696, 0.31786
8.44, 0.185384, 0.45719, 0.317036
8.45, 0.184783, 0.45781, 0.316487
8.46, 0.183421, 0.457479, 0.316303
8.47, 0.184116, 0.457892, 0.317491
8.48, 0.185032, 0.458402, 0.316485
8.49, 0.183313, 0.45817, 0.315208
8.5, 0.184923, 0.456929, 0.316395
8.51, 0.184656, 0.457993, 0.31731
8.52, 0.185063, 0.459959, 0.320143
8.53, 0.185236, 0.459825, 0.319126
8.54, 0.184689, 0.460527, 0.31921
8.55, 0.182424, 0.461579, 0.320117
8.56, 0.182158, 0.461136, 0.320195
8.57, 0.181756, 0.460916, 0.321642
8.58, 0.182878, 0.458789, 0.320614
8.59, 0.185309, 0.457926, 0.322606
8.6, 0.185765, 0.459352, 0.323777
8.61, 0.185337, 0.45857, 0.323296
8.62, 0.188644, 0.457257, 0.323909
8.63, 0.190089, 0.457507, 0.322334
8.64, 0.187888, 0.458391, 0.322135
8.65, 0.187371, 0.459448, 0.323855
8.66, 0.189051, 0.461872, 0.322835
8.67, 0.18905, 0.461934, 0.32099
8.68, 0.188596, 0.461861, 0.321889
8.69, 0.188724, 0.461916, 0.322511
8.7, 0.186664, 0.4624, 0.320942
8.71, 0.18798, 0.46365, 0.320932
8.72, 0.189472, 0.465707, 0.321837
8.73, 0.189687, 0.46637, 0.322189
8.74, 0.188638, 0.466996, 0.325553
8.75, 0.188644, 0.467013, 0.324522
8.76, 0.186702, 0.466763, 0.321758
8.77, 0.188557, 0.466534, 0.320738
8.78, 0.190783, 0.467499, 0.32018
8.79, 0.194325, 0.468181, 0.319167
8.8, 0.191932, 0.468836, 0.320348
8.81, 0.192411, 0.468499, 0.319333
8.82, 0.191209, 0.467682, 0.318319
8.83, 0.192492, 0.465428, 0.31922
8.84, 0.194833, 0.462823, 0.322945
8.85, 0.195726, 0.462503, 0.323289
8.86, 0.196039, 0.461815, 0.322262
8.87, 0.191315, 0.461777, 0.320694
8.88, 0.192082, 0.461458, 0.32132
8.89, 0.193043, 0.463112, 0.324782
8.9, 0.191823, 0.462622, 0.32375
8.91, 0.189253, 0.4633, 0.323548
8.92, 0.190552, 0.461531, 0.322517
8.93, 0.192056, 0.462647, 0.325973
8.94, 0.192034, 0.462533, 0.324938
8.95, 0.192459, 0.462666, 0.323909
8.96, 0.190073, 0.463165, 0.325075
8.97, 0.187993, 0.461479, 0.324223
8.98, 0.187649, 0.463974, 0.324756
8.99, 0.185859, 0.464299, 0.324824
9, 0.18663, 0.46517, 0.324893
9.01, 0.185364, 0.466561, 0.324873
9.02, 0.184141, 0.466753, 0.324939
9.03, 0.182887, 0.46779, 0.325283
9.04, 0.183547, 0.467256, 0.324982
9.05, 0.185053, 0.465469, 0.325863
9.06, 0.186626, 0.466848, 0.326479
9.07, 0.186767, 0.466487, 0.327909
9.08, 0.18577, 0.466707, 0.327328
9.09, 0.187318, 0.468647, 0.325112
9.1, 0.189347, 0.467774, 0.324263
9.11, 0.188993, 0.46552, 0.325146
9.12, 0.187887, 0.465644, 0.3243
9.13, 0.187189, 0.466859, 0.324009
9.14, 0.187047, 0.469178, 0.325455
9.15, 0.187062, 0.469389, 0.324882
9.16, 0.186163, 0.471882, 0.324045
9.17, 0.186148, 0.476901, 0.324315
9.18, 0.185686, 0.474078, 0.323005
9.19, 0.185056, 0.472285, 0.322159
9.2, 0.184698, 0.470189, 0.324144
9.21, 0.184454, 0.471142, 0.324489
9.22, 0.185999, 0.470799, 0.324464
9.23, 0.187565, 0.471824, 0.324445
9.24, 0.186544, 0.473122, 0.324426
9.25, 0.185724, 0.474937, 0.324136
9.26, 0.185908, 0.475884, 0.32147
9.27, 0.187617, 0.47477, 0.323554
9.28, 0.187575, 0.475989, 0.327279
9.29, 0.187237, 0.474445, 0.32925
9.3, 0.186813, 0.473988, 0.329851
9.31, 0.186757, 0.475081, 0.32854
9.32, 0.185326, 0.474779, 0.326679
9.33, 0.184688, 0.474694, 0.327835
9.34, 0.183559, 0.476345, 0.328447
9.35, 0.183796, 0.476333, 0.32823
9.36, 0.183258, 0.476884, 0.328835
9.37, 0.185801, 0.477251, 0.32661
9.38, 0.18647, 0.476715, 0.326396
9.39, 0.18784, 0.478269, 0.327011
9.4, 0.186952, 0.477526, 0.327892
9.41, 0.185346, 0.478376, 0.329051
9.42, 0.185276, 0.478902, 0.329656
9.43, 0.186004, 0.481174, 0.326431
9.44, 0.186069, 0.482534, 0.325405
9.45, 0.184899, 0.482731, 0.324558
9.46, 0.185188, 0.482623, 0.325174
9.47, 0.186047, 0.482412, 0.32661
9.48, 0.1865, 0.482307, 0.326581
9.49, 0.185128, 0.482544, 0.328834
9.5, 0.186777, 0.48362, 0.330535
9.51, 0.186871, 0.481946, 0.329486
9.52, 0.186545, 0.482488, 0.329724
9.53, 0.186306, 0.482665, 0.327585
9.54, 0.183757, 0.482456, 0.328739
9.55, 0.182333, 0.483196, 0.329344
9.56, 0.184081, 0.482569, 0.328756
9.57, 0.187683, 0.48116, 0.328445
9.58, 0.187911, 0.48048, 0.329871
9.59, 0.186062, 0.480385, 0.32901
9.6, 0.18573, 0.483234, 0.33099
9.61, 0.185368, 0.480359, 0.332672
9.62, 0.187992, 0.479692, 0.330799
9.63, 0.188814, 0.481312, 0.331037
9.64, 0.187567, 0.481858, 0.330997
9.65, 0.184712, 0.480915, 0.328853
9.66, 0.184424, 0.478248, 0.329722
9.67, 0.184451, 0.478499, 0.331693
9.68, 0.184168, 0.480587, 0.332293
9.69, 0.183414, 0.481491, 0.330151
9.7, 0.182567, 0.482591, 0.328288
9.71, 0.183915, 0.483019, 0.327981
9.72, 0.186146, 0.483308, 0.329135
9.73, 0.188467, 0.482482, 0.328093
9.74, 0.186008, 0.483573, 0.32779
9.75, 0.183561, 0.481447, 0.328117
9.76, 0.18374, 0.479581, 0.327257
9.77, 0.184025, 0.478466, 0.327042
9.78, 0.184501, 0.477729, 0.326007
9.79, 0.182856, 0.478358, 0.327442
9.8, 0.184047, 0.479083, 0.329147
9.81, 0.185214, 0.479456, 0.33112
9.82, 0.185111, 0.47934, 0.3298
9.83, 0.184703, 0.480612, 0.330407
9.84, 0.186752, 0.480384, 0.331281
9.85, 0.186661, 0.479737, 0.331875
9.86, 0.183542, 0.479541, 0.332468
9.87, 0.180782, 0.478073, 0.33123
9.88, 0.181722, 0.478155, 0.331827
9.89, 0.182155, 0.477437, 0.333514
9.9, 0.179674, 0.479173, 0.33137
9.91, 0.178058, 0.47888, 0.331418
9.92, 0.180649, 0.478118, 0.330097
9.93, 0.179302, 0.478476, 0.33006
9.94, 0.177244, 0.480641, 0.329756
9.95, 0.178211, 0.480344, 0.329262
9.96, 0.176442, 0.480688, 0.331236
9.97, 0.173292, 0.478468, 0.333195
9.98, 0.174024, 0.477724, 0.33488
9.99, 0.17582, 0.478433, 0.334009
10, 0.179177, 0.479336, 0.333962
10.01, 0.179316, 0.481234, 0.333371
10.02, 0.177332, 0.480494, 0.333959
10.03, 0.179201, 0.480245, 0.335092
10.04, 0.178782, 0.480492, 0.336225
10.05, 0.177271, 0.47937, 0.337716
10.06, 0.17716, 0.480093, 0.339116
10.07, 0.176564, 0.480446, 0.338229
10.08, 0.173773, 0.482778, 0.338539
10.09, 0.174768, 0.480944, 0.339928
10.1, 0.175645, 0.477634, 0.339667
10.11, 0.177314, 0.477374, 0.339049
10.12, 0.176402, 0.477222, 0.335969
10.13, 0.175413, 0.477785, 0.335366
10.14, 0.174455, 0.479231, 0.338144
10.15, 0.175566, 0.480405, 0.335985
10.16, 0.175186, 0.481125, 0.33739
10.17, 0.174512, 0.48284, 0.338248
10.18, 0.174706, 0.48293, 0.339371
10.19, 0.172665, 0.482375, 0.340213
10.2, 0.173353, 0.481171, 0.339319
10.21, 0.173131, 0.480976, 0.337974
10.22, 0.169975, 0.480031, 0.337999
10.23, 0.170074, 0.482858, 0.339952
10.24, 0.171321, 0.482104, 0.34052
10.25, 0.170696, 0.481753, 0.340539
10.26, 0.169786, 0.481575, 0.341106
10.27, 0.169459, 0.481277, 0.340849
10.28, 0.169078, 0.482258, 0.342788
10.29, 0.169222, 0.484069, 0.343901
10.3, 0.168254, 0.480484, 0.341162
10.31, 0.166033, 0.477958, 0.337796
10.32, 0.162281, 0.477024, 0.337276
10.33, 0.162371, 0.480112, 0.338411
10.34, 0.1641, 0.481555, 0.340084
10.35, 0.163286, 0.482987, 0.340934
10.36, 0.163225, 0.483257, 0.340041
10.37, 0.163296, 0.482333, 0.339148
10.38, 0.16381, 0.482209, 0.337803
10.39, 0.163565, 0.485032, 0.338936
10.4, 0.163937, 0.486491, 0.338326
10.41, 0.160826, 0.487647, 0.337262
10.42, 0.1656, 0.488038, 0.338392
10.43, 0.168232, 0.488725, 0.340064
10.44, 0.17008, 0.489788, 0.3431
10.45, 0.170598, 0.48984, 0.341745
10.46, 0.169275, 0.488696, 0.340663
10.47, 0.168781, 0.488233, 0.337944
10.48, 0.166851, 0.488733, 0.337976
10.49, 0.167197, 0.488944, 0.342479
10.5, 0.166453, 0.486873, 0.344952
10.51, 0.166637, 0.485547, 0.346872
10.52, 0.166248, 0.489461, 0.345789
10.53, 0.166642, 0.4919, 0.34297
10.54, 0.166899, 0.491297, 0.341887
10.55, 0.167724, 0.490994, 0.341264
10.56, 0.169253, 0.490937, 0.34183
10.57, 0.169316, 0.489421, 0.345218
10.58, 0.169649, 0.491227, 0.34605
10.59, 0.168596, 0.489896, 0.345228
10.6, 0.170485, 0.489396, 0.345507
10.61, 0.170155, 0.491164, 0.345152
10.62, 0.170055, 0.490486, 0.345156
10.63, 0.169506, 0.491348, 0.347083
10.64, 0.171789, 0.492502, 0.347086
10.65, 0.168707, 0.492927, 0.346447
10.66, 0.166536, 0.493886, 0.346361
10.67, 0.168207, 0.493301, 0.34545
10.68, 0.165904, 0.494436, 0.344365
10.69, 0.16375, 0.495202, 0.346111
10.7, 0.162663, 0.495731, 0.34657
10.71, 0.16202, 0.494207, 0.34739
10.72, 0.16271, 0.492984, 0.348481
10.73, 0.163588, 0.491377, 0.34683
10.74, 0.164633, 0.492023, 0.350486
10.75, 0.161499, 0.493062, 0.34984
10.76, 0.161889, 0.495013, 0.350659
10.77, 0.160336, 0.496412, 0.351474
10.78, 0.158581, 0.495246, 0.351457
10.79, 0.158262, 0.494275, 0.350619
10.8, 0.158761, 0.495153, 0.351158
10.81, 0.159759, 0.495812, 0.349506
10.82, 0.160586, 0.495916, 0.3495
10.83, 0.161667, 0.497304, 0.350318
10.84, 0.160969, 0.497971, 0.351953
10.85, 0.159242, 0.496341, 0.352482
10.86, 0.160716, 0.497564, 0.352105
10.87, 0.162842, 0.498987, 0.349903
10.88, 0.161802, 0.497386, 0.347973
10.89, 0.160887, 0.497867, 0.344872
10.9, 0.163232, 0.497997, 0.342324
10.91, 0.163056, 0.497744, 0.342614
10.92, 0.162328, 0.49841, 0.344273
10.93, 0.163969, 0.499693, 0.344287
10.94, 0.164609, 0.500708, 0.34339
10.95, 0.164079, 0.499426, 0.343675
10.96, 0.162276, 0.500629, 0.346975
10.97, 0.163123, 0.500459, 0.347251
10.98, 0.164515, 0.500307, 0.344513
10.99, 0.165334, 0.500446, 0.345068
11, 0.166263, 0.499807, 0.347265
11.01, 0.167965, 0.499203, 0.346989
11.02, 0.16712, 0.496762, 0.345615
11.03, 0.165268, 0.496067, 0.345345
11.04, 0.165441, 0.497091, 0.345537
11.05, 0.166909, 0.497279, 0.346914
11.06, 0.167205, 0.499857, 0.347471
11.07, 0.167529, 0.497678, 0.346643
11.08, 0.167429, 0.496527, 0.345821
11.09, 0.165209, 0.497078, 0.345463
11.1, 0.166771, 0.49755, 0.346019
11.11, 0.165679, 0.496549, 0.347391
11.12, 0.164396, 0.497527, 0.346024
11.13, 0.163824, 0.496628, 0.347121
11.14, 0.16432, 0.496773, 0.349311
11.15, 0.166529, 0.496891, 0.352318
11.16, 0.163988, 0.498951, 0.35176
11.17, 0.162712, 0.500426, 0.353667
11.18, 0.162889, 0.500981, 0.353376
11.19, 0.16442, 0.501172, 0.352445
11.2, 0.1644, 0.500536, 0.352975
11.21, 0.163741, 0.499044, 0.354599
11.22, 0.164067, 0.50018, 0.355402
11.23, 0.164402, 0.500101, 0.353734
11.24, 0.16503, 0.500363, 0.355358
11.25, 0.164454, 0.50075, 0.356154
11.26, 0.16336, 0.502249, 0.356131
11.27, 0.162654, 0.500918, 0.354457
11.28, 0.162689, 0.49941, 0.355799
11.29, 0.1651, 0.497252, 0.356588
11.3, 0.165567, 0.496041, 0.356193
11.31, 0.164714, 0.497978, 0.355807
11.32, 0.165043, 0.497697, 0.357425
11.33, 0.163622, 0.496801, 0.357389
11.34, 0.163796, 0.496655, 0.356993
11.35, 0.162715, 0.497425, 0.358334
11.36, 0.165995, 0.498268, 0.356113
11.37, 0.165249, 0.499558, 0.35682
11.38, 0.165669, 0.500673, 0.356702
11.39, 0.166154, 0.501386, 0.355764
11.4, 0.165107, 0.50158, 0.353274
11.41, 0.162816, 0.501246, 0.352343
11.42, 0.163963, 0.500901, 0.355703
11.43, 0.165048, 0.502002, 0.355407
11.44, 0.164097, 0.502189, 0.355017
11.45, 0.162634, 0.500215, 0.352523
11.46, 0.159785, 0.501767, 0.352512
11.47, 0.160473, 0.502565, 0.355604
11.48, 0.162863, 0.502572, 0.356126
11.49, 0.162407, 0.50313, 0.355554
11.5, 0.159785, 0.502855, 0.352971
11.51, 0.157577, 0.502867, 0.352041
11.52, 0.161653, 0.504079, 0.354494
11.53, 0.162986, 0.507009, 0.354938
11.54, 0.161391, 0.506709, 0.354274
11.55, 0.161019, 0.506605, 0.354253
11.56, 0.16082, 0.506062, 0.351219
11.57, 0.161611, 0.505905, 0.35285
11.58, 0.161879, 0.505727, 0.353927
11.59, 0.16298, 0.504571, 0.35445
11.6, 0.164395, 0.503826, 0.354427
11.61, 0.16705, 0.50265, 0.355224
11.62, 0.169472, 0.506236, 0.355118
11.63, 0.166928, 0.505262, 0.35509
11.64, 0.166478, 0.501606, 0.353962
11.65, 0.168179, 0.499081, 0.35366
11.66, 0.167727, 0.498995, 0.355558
11.67, 0.166911, 0.500039, 0.354441
11.68, 0.16625, 0.500406, 0.353782
11.69, 0.168167, 0.50133, 0.355408
11.7, 0.169868, 0.500048, 0.355928
11.71, 0.169616, 0.501525, 0.355542
11.72, 0.169646, 0.501526, 0.356066
11.73, 0.169304, 0.500368, 0.353844
11.74, 0.16865, 0.499493, 0.351905
11.75, 0.169095, 0.499242, 0.350249
11.76, 0.168315, 0.498793, 0.349145
11.77, 0.168693, 0.500002, 0.351061
11.78, 0.168643, 0.501384, 0.349685
11.79, 0.168786, 0.501396, 0.350499
11.8, 0.170076, 0.500415, 0.349575
11.81, 0.169409, 0.500006, 0.350114
11.82, 0.167577, 0.500687, 0.352845
11.83, 0.168225, 0.501726, 0.35119
11.84, 0.165836, 0.501297, 0.348714
11.85, 0.166125, 0.500678, 0.351811
11.86, 0.168869, 0.499422, 0.349331
11.87, 0.171868, 0.499418, 0.348689
11.88, 0.172012, 0.499866, 0.351792
11.89, 0.173538, 0.501255, 0.350689
11.9, 0.174521, 0.501543, 0.350589
11.91, 0.174512, 0.499413, 0.351396
11.92, 0.176482, 0.499796, 0.351659
11.93, 0.176968, 0.500176, 0.352742
11.94, 0.175916, 0.500763, 0.353549
11.95, 0.17616, 0.50085, 0.354353
11.96, 0.176131, 0.499938, 0.356247
11.97, 0.173297, 0.499778, 0.357041
11.98, 0.173392, 0.498235, 0.35509
11.99, 0.175015, 0.495887, 0.354148
12, 0.177076, 0.495947, 0.352484
12.01, 0.176694, 0.497517, 0.353297
12.02, 0.17455, 0.49734, 0.354649
12.03, 0.170846, 0.498015, 0.35399
12.04, 0.172253, 0.498589, 0.353059
12.05, 0.172997, 0.501814, 0.352688
12.06, 0.173721, 0.502521, 0.352855
12.07, 0.174488, 0.500703, 0.353745
12.08, 0.173154, 0.502082, 0.352818
12.09, 0.173686, 0.503191, 0.351438
12.1, 0.176935, 0.503378, 0.34951
12.11, 0.179609, 0.502932, 0.351418
12.12, 0.178757, 0.501756, 0.353319
12.13, 0.17846, 0.500786, 0.353846
12.14, 0.178482, 0.501638, 0.356567
12.15, 0.17679, 0.502947, 0.355904
12.16, 0.176668, 0.502482, 0.355877
12.17, 0.177444, 0.503304, 0.356129
12.18, 0.175572, 0.504693, 0.357201
12.19, 0.176993, 0.507203, 0.356538
12.2, 0.176586, 0.507326, 0.355141
12.21, 0.176276, 0.506048, 0.353471
12.22, 0.174947, 0.50724, 0.35373
12.23, 0.17421, 0.507428, 0.355628
12.24, 0.173742, 0.509641, 0.353967
12.25, 0.173739, 0.508248, 0.355039
12.26, 0.174878, 0.50886, 0.35584
12.27, 0.177281, 0.510864, 0.35363
12.28, 0.180467, 0.508911, 0.357258
12.29, 0.181064, 0.509709, 0.358326
12.3, 0.180803, 0.509498, 0.358201
12.31, 0.17965, 0.508467, 0.357528
12.32, 0.179879, 0.507715, 0.356128
12.33, 0.181749, 0.510284, 0.357204
12.34, 0.181685, 0.511384, 0.35882
12.35, 0.181161, 0.511163, 0.360153
12.36, 0.181188, 0.512991, 0.358751
12.37, 0.183498, 0.513247, 0.356711
12.38, 0.180426, 0.510661, 0.355763
12.39, 0.182447, 0.508625, 0.354637
12.4, 0.18393, 0.507237, 0.355159
12.41, 0.185599, 0.507033, 0.354863
12.42, 0.185061, 0.507473, 0.355937
12.43, 0.184005, 0.507564, 0.35646
12.44, 0.181192, 0.506359, 0.357798
12.45, 0.181955, 0.507454, 0.357131
12.46, 0.181867, 0.507451, 0.356189
12.47, 0.184617, 0.507069, 0.357256
12.48, 0.186358, 0.506967, 0.356861
12.49, 0.187265, 0.506983, 0.355463
12.5, 0.185019, 0.507597, 0.356539
12.51, 0.186614, 0.50779, 0.356512
12.52, 0.189693, 0.507243, 0.354201
12.53, 0.189795, 0.506787, 0.355001
12.54, 0.189651, 0.504326, 0.353326
12.55, 0.189423, 0.502863, 0.350565
12.56, 0.187566, 0.503786, 0.352203
12.57, 0.187353, 0.503685, 0.354106
12.58, 0.189249, 0.505055, 0.355186
12.59, 0.189205, 0.504702, 0.357078
12.6, 0.190469, 0.506238, 0.357876
12.61, 0.193577, 0.507597, 0.357484
